time,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:Copy.count,Jvm:Copy.time,Jvm:MarkSweepCompact.count,Jvm:MarkSweepCompact.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2015-03-30 03:45:58.667 UTC,573,3175453,1360,29152,0,0,16,0,0.0,0,0,0,0,0,0,0,4,4,0,0,1,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26894,2,0,25860,0,0,0,0,0,0,37,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427687158305,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,33,16380304,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 04:49:55.684 UTC,109,3158141,800,12304,0,0,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,0,2,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,53131,3,0,51829,0,0,0,0,0,0,37,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427690995445,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,2048,1,0,0,0,0,133120,26,0,0,0,0,0,0,26,61,2,40,17684408,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 04:50:55.688 UTC,109,3177357,1240,31200,320,0,22,1,0.045454547,0,0,0,0,0,0,0,5,5,0,0,2,1,7,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,53131,3,0,51829,0,0,0,0,0,0,37,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427690995445,3145728,0,0,0,10,0,0,0,1,0,0,0,3,0,0,0,0,10,1,0,0,0,0,0,1,31367,12,0,0,0,0,0,0,1,4,1,35,16730040,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 04:51:42.033 UTC,109,3158141,800,12304,0,0,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,0,2,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,53131,3,0,51829,0,0,0,0,0,0,37,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427691101817,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,2048,1,0,0,0,0,133120,26,0,0,0,0,0,0,26,72,2,40,17750984,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 04:51:42.181 UTC,109,3173925,1160,28088,0,0,11,1,0.09090909,0,0,0,0,0,0,0,4,4,0,0,2,1,5,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,53131,3,0,51829,0,0,0,0,0,0,37,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427691101817,3145728,0,0,0,10,0,0,0,1,0,0,0,3,0,0,0,0,10,1,0,0,0,0,0,1,31367,12,0,0,0,0,0,0,1,4,1,50,16028592,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 04:53:21.609 UTC,109,3158141,800,12304,0,0,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,0,2,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,53131,3,0,51829,0,0,0,0,0,0,37,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427691201397,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,2048,1,0,0,0,0,133120,26,0,0,0,0,0,0,26,58,2,44,17253016,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 04:53:21.714 UTC,109,3173925,1160,28088,0,0,11,1,0.09090909,0,0,0,0,0,0,0,4,4,0,0,2,1,5,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,53131,3,0,51829,0,0,0,0,0,0,37,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427691201397,3145728,0,0,0,10,0,0,0,1,0,0,0,3,0,0,0,0,10,1,0,0,0,0,0,1,31367,12,0,0,0,0,0,0,0,0,0,0,23050088,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 04:59:57.990 UTC,109,3158141,800,12304,0,0,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,0,2,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,53131,3,0,51829,0,0,0,0,0,0,37,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427691597778,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,2048,1,0,0,0,0,133120,26,0,0,0,0,0,0,26,61,2,42,17158648,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 04:59:58.090 UTC,109,3173925,1160,28088,0,0,11,1,0.09090909,0,0,0,0,0,0,0,4,4,0,0,2,1,5,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,53131,3,0,51829,0,0,0,0,0,0,37,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427691597778,3145728,0,0,0,10,0,0,0,1,0,0,0,3,0,0,0,0,10,1,0,0,0,0,0,1,31367,12,0,0,0,0,0,0,0,0,0,0,23081688,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 04:59:59.346 UTC,109,3170469,800,24496,136,0,17,4,0.23529412,0,0,0,0,0,0,0,4,4,2,0,2,1,7,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,53131,3,0,51829,0,0,0,0,0,0,37,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427691599310,3145728,0,0,0,16,0,0,0,3,0,0,0,3,0,0,0,0,16,1,2048,1,0,0,0,1,152199,32,0,0,0,0,0,0,27,63,3,78,21977928,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 05:01:17.361 UTC,109,3171949,1400,26112,0,0,42,6,0.14285715,0,0,0,0,0,0,0,6,6,5,0,2,1,10,0,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,54576,4,53725,53725,1,0,4,8,0,0,37,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427691677122,3145728,0,0,0,18,1,3,1,4,1,0,0,3,2,0,0,0,18,0,2048,1,0,0,0,0,149504,34,959,1,0,0,0,0,26,66,2,49,18010760,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 05:01:17.496 UTC,109,3184141,1400,38304,0,0,12,1,0.083333336,0,0,0,0,0,0,0,7,7,0,0,2,1,11,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,54576,4,53725,53725,0,0,0,0,0,0,37,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427691677122,3145728,0,0,0,8,0,0,0,1,0,0,0,3,0,0,0,0,8,1,0,0,0,0,0,1,27271,10,0,0,0,0,0,0,1,3,1,41,16306208,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 05:01:21.279 UTC,109,3169669,800,23696,136,1,14,4,0.2857143,0,0,0,0,0,0,0,4,4,2,1,2,1,7,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,55208,5,0,54700,0,0,0,0,0,0,37,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427691681233,3145728,0,0,0,17,0,0,0,3,0,0,0,3,0,0,0,0,17,1,2048,1,0,0,0,1,154247,33,0,0,0,0,0,0,27,69,3,90,22307968,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 05:01:21.289 UTC,109,3176509,1400,30672,0,0,10,1,0.1,0,0,0,0,0,0,0,5,5,0,0,2,1,7,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,55208,5,0,54700,0,0,0,0,0,0,37,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427691681233,3145728,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,9,1,0,0,0,0,0,0,18432,9,0,0,0,0,0,0,0,0,0,0,22771456,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 05:01:52.660 UTC,109,3169669,800,23696,136,1,14,4,0.2857143,0,0,0,0,0,0,0,4,4,2,1,2,1,7,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,55208,5,0,54700,0,0,0,0,0,0,37,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427691712618,3145728,0,0,0,17,0,0,0,3,0,0,0,3,0,0,0,0,17,1,2048,1,0,0,0,1,154247,33,0,0,0,0,0,0,28,80,3,90,26153840,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 05:03:44.199 UTC,109,3170485,1200,24648,0,1,33,6,0.18181819,0,0,0,0,0,0,0,6,6,5,1,2,1,11,0,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,56475,6,55543,55543,1,0,4,8,0,0,36,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427691823972,3145728,0,0,0,21,1,1,1,4,1,0,0,3,2,0,0,0,21,0,2048,1,0,0,0,0,155648,37,1040,1,0,0,0,0,26,65,2,39,17841232,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 05:03:44.330 UTC,109,3184269,1400,38432,0,0,13,1,0.07692308,0,0,0,0,0,0,0,7,7,0,0,2,1,11,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,56475,6,55543,55543,0,0,0,0,0,0,36,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427691823972,3145728,0,0,0,10,0,0,0,1,0,0,0,3,0,0,0,0,10,1,0,0,0,0,0,1,31367,12,0,0,0,0,0,0,1,3,1,28,16488960,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 05:04:01.329 UTC,109,3157189,600,11352,0,1,11,3,0.27272728,0,0,0,0,0,0,0,3,3,2,1,2,1,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57111,7,0,56599,0,0,0,0,0,0,36,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427691841088,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,2048,1,0,0,0,0,133120,26,0,0,0,0,0,0,4,11,0,0,8043672,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 07:39:48.404 UTC,109,3157189,600,11352,0,1,11,3,0.27272728,0,0,0,0,0,0,0,3,3,2,1,2,1,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57111,7,0,56599,0,0,0,0,0,0,36,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427701188159,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,2048,1,0,0,0,0,133120,26,0,0,0,0,0,0,4,13,0,0,8030528,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 07:41:47.424 UTC,109,3157189,600,11352,0,1,11,3,0.27272728,0,0,0,0,0,0,0,3,3,2,1,2,1,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57111,7,0,56599,0,0,0,0,0,0,36,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427701307170,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,2048,1,0,0,0,0,133120,26,0,0,0,0,0,0,4,11,0,0,8032768,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 08:16:21.073 UTC,109,3157189,600,11352,0,1,11,3,0.27272728,0,0,0,0,0,0,0,3,3,2,1,2,1,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57111,7,0,56599,0,0,0,0,0,0,36,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427703380825,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,2048,1,0,0,0,0,133120,26,0,0,0,0,0,0,4,11,0,0,8173416,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 08:17:00.741 UTC,109,3157189,600,11352,0,1,11,3,0.27272728,0,0,0,0,0,0,0,3,3,2,1,2,1,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57111,7,0,56599,0,0,0,0,0,0,36,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427703420499,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,2048,1,0,0,0,0,133120,26,0,0,0,0,0,0,4,12,0,0,8045928,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 08:17:10.296 UTC,109,3157189,600,11352,0,1,11,3,0.27272728,0,0,0,0,0,0,0,3,3,2,1,2,1,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57111,7,0,56599,0,0,0,0,0,0,36,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427703430055,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,2048,1,0,0,0,0,133120,26,0,0,0,0,0,0,4,12,0,0,8029264,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 08:19:20.775 UTC,109,3157189,600,11352,0,1,11,3,0.27272728,0,0,0,0,0,0,0,3,3,2,1,2,1,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57111,7,0,56599,0,0,0,0,0,0,36,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427703560547,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,2048,1,0,0,0,0,133120,26,0,0,0,0,0,0,4,12,0,0,8072704,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 08:24:31.808 UTC,109,3157189,600,11352,0,1,11,3,0.27272728,0,0,0,0,0,0,0,3,3,2,1,2,1,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57111,7,0,56599,0,0,0,0,0,0,36,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427703871568,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,2048,1,0,0,0,0,133120,26,0,0,0,0,0,0,4,12,0,0,8600568,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 08:53:24.458 UTC,109,3157189,600,11352,0,1,11,3,0.27272728,0,0,0,0,0,0,0,3,3,2,1,2,1,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57111,7,0,56599,0,0,0,0,0,0,36,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427705604209,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,2048,1,0,0,0,0,133120,26,0,0,0,0,0,0,4,12,0,0,8031984,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 08:55:27.888 UTC,109,3157189,600,11352,0,1,11,3,0.27272728,0,0,0,0,0,0,0,3,3,2,1,2,1,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57111,7,0,56599,0,0,0,0,0,0,36,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427705727655,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,2048,1,0,0,0,0,133120,26,0,0,0,0,0,0,4,12,0,0,7941416,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 08:57:05.353 UTC,109,3157189,600,11352,0,1,11,3,0.27272728,0,0,0,0,0,0,0,3,3,2,1,2,1,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57111,7,0,56599,0,0,0,0,0,0,36,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427705825113,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,2048,1,0,0,0,0,133120,26,0,0,0,0,0,0,4,11,0,0,7941416,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30 09:52:06.131 UTC,109,3157189,600,11352,0,1,11,3,0.27272728,0,0,0,0,0,0,0,3,3,2,1,2,1,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57111,7,0,56599,0,0,0,0,0,0,36,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427709125879,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,2048,1,0,0,0,0,133120,26,0,0,0,0,0,0,4,17,0,0,8238088,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
